subset,class,filename,width,height,aspect_ratio,format,file_size_kb
train,Warts,warts-plantar-76.jpeg,480,720,0.6666666666666666,JPEG,49.06640625
train,Warts,warts-common-76.jpeg,720,465,1.5483870967741935,JPEG,81.8349609375
train,Warts,warts-periungual-17.jpeg,720,475,1.5157894736842106,JPEG,87.048828125
train,Warts,genital-warts-1.jpeg,720,607,1.186161449752883,JPEG,110.2373046875
train,Warts,warts-common-37.jpeg,720,472,1.5254237288135593,JPEG,92.0283203125
train,Warts,genital-warts-130.jpeg,476,720,0.6611111111111111,JPEG,92.21484375
train,Warts,10WartsTransplantPt10061.jpeg,720,472,1.5254237288135593,JPEG,100.9736328125
train,Warts,warts-flat-33.jpeg,720,472,1.5254237288135593,JPEG,86.1474609375
train,Warts,warts-digitate-22.jpeg,720,472,1.5254237288135593,JPEG,60.3857421875
train,Warts,warts-plantar-20.jpeg,720,467,1.5417558886509637,JPEG,74.0810546875
train,Warts,warts-cryotherapy-7.jpeg,720,472,1.5254237288135593,JPEG,79.0009765625
train,Warts,warts-33.jpeg,720,472,1.5254237288135593,JPEG,83.4912109375
train,Warts,warts-digitate-21.jpeg,720,472,1.5254237288135593,JPEG,91.091796875
train,Warts,warts-common-32.jpeg,720,472,1.5254237288135593,JPEG,67.4951171875
train,Warts,warts-digitate-6.jpeg,720,480,1.5,JPEG,69.3154296875
train,Warts,genital-warts-51.jpeg,720,472,1.5254237288135593,JPEG,99.6162109375
train,Warts,warts-periungual-1.jpeg,720,655,1.099236641221374,JPEG,107.3623046875
train,Warts,genital-warts-85.jpeg,720,464,1.5517241379310345,JPEG,80.1474609375
train,Warts,genital-warts-111.jpeg,720,474,1.518987341772152,JPEG,91.716796875
train,Warts,genital-warts-55.jpeg,720,480,1.5,JPEG,93.775390625
train,Warts,warts-plantar-82.jpeg,720,472,1.5254237288135593,JPEG,52.84765625
train,Warts,warts-plantar-24.jpeg,720,473,1.522198731501057,JPEG,87.6044921875
train,Warts,warts-15.jpeg,720,477,1.509433962264151,JPEG,67.0126953125
train,Warts,warts-common-87.jpeg,720,476,1.5126050420168067,JPEG,70.19921875
train,Warts,warts-flat-18.jpeg,720,472,1.5254237288135593,JPEG,93.642578125
train,Warts,genital-warts-40.jpeg,720,480,1.5,JPEG,93.5556640625
train,Warts,warts-14.jpeg,720,475,1.5157894736842106,JPEG,43.2666015625
train,Warts,warts-plantar-54.jpeg,720,470,1.5319148936170213,JPEG,73.6357421875
train,Warts,genital-warts-42.jpeg,720,480,1.5,JPEG,116.423828125
train,Warts,warts-plantar-5.jpeg,720,469,1.535181236673774,JPEG,86.0546875
train,Warts,warts-40.jpeg,720,473,1.522198731501057,JPEG,116.5439453125
train,Warts,warts-mouth-7.jpeg,720,693,1.0389610389610389,JPEG,69.5009765625
train,Warts,warts-digitate-31.jpeg,720,483,1.4906832298136645,JPEG,83.908203125
train,Warts,warts-mouth-6.jpeg,720,471,1.5286624203821657,JPEG,91.576171875
train,Warts,warts-digitate-64.jpeg,720,485,1.4845360824742269,JPEG,77.3408203125
train,Warts,warts-digitate-63.jpeg,720,477,1.509433962264151,JPEG,62.140625
train,Warts,warts-immunocompromised-6.jpeg,720,480,1.5,JPEG,66.5
train,Warts,genital-warts-69.jpeg,720,476,1.5126050420168067,JPEG,89.0244140625
train,Warts,warts-flat-35.jpeg,720,472,1.5254237288135593,JPEG,86.4169921875
train,Warts,warts-cryotherapy-10.jpeg,720,472,1.5254237288135593,JPEG,79.0009765625
train,Warts,warts-plantar-113.jpeg,720,472,1.5254237288135593,JPEG,90.9169921875
train,Warts,genital-warts-53.jpeg,720,480,1.5,JPEG,102.6748046875
train,Warts,warts-common-7.jpeg,720,472,1.5254237288135593,JPEG,67.6552734375
train,Warts,warts-plantar-60.jpeg,720,477,1.509433962264151,JPEG,61.423828125
train,Warts,warts-periungual-7.jpeg,720,472,1.5254237288135593,JPEG,52.380859375
train,Warts,genital-warts-15.jpeg,720,480,1.5,JPEG,115.119140625
train,Warts,genital-warts-43.jpeg,480,720,0.6666666666666666,JPEG,99.6201171875
test,Acne,acne-face-4-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,20.6767578125
test,Acne,acne-cystic-104.jpeg,720,468,1.5384615384615385,JPEG,67.6083984375
test,Acne,acne-face-3-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,294,222,1.3243243243243243,JPEG,21.943359375
test,Acne,acne-cystic-36.jpeg,720,472,1.5254237288135593,JPEG,68.646484375
test,Acne,acne-face-5-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.7109375
test,Acne,acne-cystic-122.jpeg,720,471,1.5286624203821657,JPEG,85.119140625
test,Acne,acne-cystic-133.jpeg,720,468,1.5384615384615385,JPEG,128.33984375
test,Acne,acne-open-comedo-72.jpeg,720,472,1.5254237288135593,JPEG,87.4970703125
test,Acne,acne-open-comedo-53.jpeg,720,472,1.5254237288135593,JPEG,82.169921875
test,Acne,acne-closed-comedo-28.jpeg,720,468,1.5384615384615385,JPEG,79.3447265625
test,Acne,acne-cystic-101.jpeg,485,720,0.6736111111111112,JPEG,96.62890625
test,Acne,acne-face-42__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,25.357421875
test,Acne,acne-cystic-56.jpeg,720,472,1.5254237288135593,JPEG,91.861328125
test,Acne,acne-excoriated-13.jpeg,496,720,0.6888888888888889,JPEG,73.76953125
test,Acne,acne-cystic-84.jpeg,517,720,0.7180555555555556,JPEG,60.1142578125
test,Acne,acne-infantile-15.jpeg,720,605,1.1900826446280992,JPEG,122.0390625
test,Acne,acne-open-comedo-3.jpeg,720,472,1.5254237288135593,JPEG,70.580078125
test,Acne,171__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,15.3896484375
test,Acne,acne-excoriated-18.jpeg,479,720,0.6652777777777777,JPEG,80.9736328125
test,Acne,acne-face-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,23.8046875
test,Acne,161__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,11.1025390625
test,Acne,acne-open-comedo-58.jpeg,720,468,1.5384615384615385,JPEG,119.2431640625
test,Acne,acne-face-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,21.7138671875
test,Acne,acne-pustular-60.jpeg,720,658,1.094224924012158,JPEG,153.5625
test,Acne,acne-cystic-9.jpeg,720,480,1.5,JPEG,101.44140625
test,Acne,acne-cystic-1.jpeg,720,472,1.5254237288135593,JPEG,50.7578125
test,Acne,acne-open-comedo-26.jpeg,720,472,1.5254237288135593,JPEG,84.2763671875
test,Acne,acne-open-comedo-30.jpeg,720,464,1.5517241379310345,JPEG,101.0546875
test,Acne,acne-face-3-23__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,36.8681640625
test,Acne,acne-face-4-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,25.1044921875
test,Acne,acne-open-comedo-32.jpeg,720,469,1.535181236673774,JPEG,84.802734375
test,Acne,acne-infantile-4.jpeg,720,479,1.5031315240083507,JPEG,58.5576171875
test,Acne,acne-cystic-96.jpeg,593,720,0.8236111111111111,JPEG,117.2236328125
test,Acne,acne-pustular-35.jpeg,720,467,1.5417558886509637,JPEG,102.044921875
test,Acne,acne-cystic-50.jpeg,720,474,1.518987341772152,JPEG,119.71484375
test,Acne,acne-face-1-53__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,15.185546875
test,Acne,acne-face-1-20__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,16.416015625
test,Acne,acne-face-4-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,18.78515625
test,Acne,acne-face-4-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,21.51953125
test,Acne,183__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,294,222,1.3243243243243243,JPEG,14.951171875
test,Acne,acne-face-2-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,294,222,1.3243243243243243,JPEG,14.7470703125
test,Acne,acne-pustular-26.jpeg,720,472,1.5254237288135593,JPEG,101.4296875
test,Acne,acne-excoriated-2.jpeg,472,720,0.6555555555555556,JPEG,92.6650390625
test,Acne,acne-excoriated-17.jpeg,720,511,1.4090019569471623,JPEG,113.609375
test,Acne,acne-pustular-22.jpeg,720,480,1.5,JPEG,95.0244140625
test,Acne,acne-face-9-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.jpeg,294,222,1.3243243243243243,JPEG,24.576171875
test,Acne,acne-face-1-19__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,25.62109375
test,Acne,acne-open-comedo-59.jpeg,720,473,1.522198731501057,JPEG,94.5732421875
test,Acne,196__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,21.4296875
test,Acne,acne-face-14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,22.2861328125
test,Actinic_Keratosis,actinic-keratosis-face-52.jpeg,720,480,1.5,JPEG,92.548828125
test,Actinic_Keratosis,images132.jpeg,259,194,1.3350515463917525,JPEG,5.849609375
test,Actinic_Keratosis,actinic-keratosis-face-23.jpeg,720,472,1.5254237288135593,JPEG,94.318359375
test,Actinic_Keratosis,457__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.4794921875
test,Actinic_Keratosis,435__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,20.310546875
test,Actinic_Keratosis,images109.jpeg,225,225,1.0,JPEG,6.5166015625
test,Actinic_Keratosis,images67.jpeg,194,259,0.749034749034749,JPEG,6.525390625
test,Actinic_Keratosis,3740__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,18.474609375
test,Actinic_Keratosis,actinic-keratosis-face-12.jpeg,720,478,1.506276150627615,JPEG,119.37109375
test,Actinic_Keratosis,425__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.861328125
test,Actinic_Keratosis,3734__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,19.92578125
test,Actinic_Keratosis,images31.jpeg,283,178,1.5898876404494382,JPEG,2.14453125
test,Actinic_Keratosis,images137.jpeg,259,194,1.3350515463917525,JPEG,4.822265625
test,Actinic_Keratosis,images151.jpeg,288,175,1.6457142857142857,JPEG,6.1064453125
test,Actinic_Keratosis,images262.jpeg,206,245,0.8408163265306122,JPEG,4.322265625
test,Actinic_Keratosis,actinic-keratosis-lesion-28.jpeg,720,472,1.5254237288135593,JPEG,93.859375
test,Actinic_Keratosis,images221.jpeg,318,159,2.0,JPEG,7.5830078125
test,Actinic_Keratosis,actinic-keratosis-lesion-6.jpeg,489,720,0.6791666666666667,JPEG,116.5791015625
test,Actinic_Keratosis,3747__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,28.11328125
test,Actinic_Keratosis,292__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,15.626953125
test,Actinic_Keratosis,actinic-keratosis-5FU-52.jpeg,720,472,1.5254237288135593,JPEG,112.376953125
test,Actinic_Keratosis,321__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,18.0498046875
test,Actinic_Keratosis,images117.jpeg,279,181,1.5414364640883977,JPEG,4.138671875
test,Actinic_Keratosis,actinic-keratosis-face-58.jpeg,720,480,1.5,JPEG,93.361328125
test,Actinic_Keratosis,246__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,16.7802734375
test,Actinic_Keratosis,actinic-keratosis-face-57.jpeg,720,472,1.5254237288135593,JPEG,96.419921875
test,Actinic_Keratosis,475__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,32.087890625
test,Actinic_Keratosis,images256.jpeg,259,194,1.3350515463917525,JPEG,4.3974609375
test,Actinic_Keratosis,Actinic-keratosis-AK-scaled.jpeg,2560,1703,1.5032295948326482,JPEG,175.455078125
test,Actinic_Keratosis,actinic-keratosis-hand-12.jpeg,480,720,0.6666666666666666,JPEG,89.4765625
test,Actinic_Keratosis,images149.jpeg,259,195,1.3282051282051281,JPEG,7.4462890625
test,Actinic_Keratosis,images195.jpeg,313,161,1.9440993788819876,JPEG,3.1767578125
test,Actinic_Keratosis,actinic-keratosis-face-27.jpeg,720,480,1.5,JPEG,97.33984375
test,Actinic_Keratosis,images65.jpeg,279,180,1.55,JPEG,5.2177734375
test,Actinic_Keratosis,images200.jpeg,264,191,1.382198952879581,JPEG,4.763671875
test,Actinic_Keratosis,image14.jpeg,275,183,1.5027322404371584,JPEG,5.2158203125
test,Actinic_Keratosis,actinic-keratosis-web.jpeg,700,400,1.75,JPEG,44.599609375
test,Actinic_Keratosis,images161.jpeg,281,179,1.5698324022346368,JPEG,8.111328125
test,Actinic_Keratosis,actinic-cheilitis-sq-cell-lip-42.jpeg,720,472,1.5254237288135593,JPEG,87.9052734375
test,Actinic_Keratosis,actinic-keratosis-face-9.jpeg,720,469,1.535181236673774,JPEG,98.8759765625
test,Actinic_Keratosis,images27.jpeg,284,178,1.595505617977528,JPEG,8.1142578125
test,Actinic_Keratosis,images29.jpeg,181,279,0.6487455197132617,JPEG,5.6513671875
test,Actinic_Keratosis,actinic-cheilitis-sq-cell-lip-10.jpeg,720,608,1.1842105263157894,JPEG,130.1025390625
test,Actinic_Keratosis,actinicKeratosisSolarKeratosis_51768_lg.jpeg,480,360,1.3333333333333333,JPEG,34.283203125
test,Actinic_Keratosis,269__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpeg,294,222,1.3243243243243243,JPEG,22.703125
test,Actinic_Keratosis,images227.jpeg,302,167,1.8083832335329342,JPEG,5.1640625
test,Actinic_Keratosis,300__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,21.0595703125
test,Actinic_Keratosis,actinic-keratosis-5FU-32.jpeg,480,720,0.6666666666666666,JPEG,91.5712890625
test,Actinic_Keratosis,actinic-keratosis-face-15.jpeg,487,720,0.6763888888888889,JPEG,136.9462890625
test,Actinic_Keratosis,actinic-keratosis-lesion-5.jpeg,486,720,0.675,JPEG,152.189453125
test,Benign_tumors,trichofolliculoma-4.jpeg,720,480,1.5,JPEG,83.6826171875
test,Benign_tumors,porokeratosis-25.jpeg,720,480,1.5,JPEG,57.3896484375
test,Benign_tumors,connective-tissue-nevus-2.jpeg,503,720,0.6986111111111111,JPEG,69.5439453125
test,Benign_tumors,epidermal-cyst-109.jpeg,720,472,1.5254237288135593,JPEG,94.9208984375
test,Benign_tumors,keloids-71.jpeg,720,472,1.5254237288135593,JPEG,90.51953125
test,Benign_tumors,chondrodermatitis-nodularis-78.jpeg,720,482,1.4937759336099585,JPEG,123.462890625
test,Benign_tumors,skin-tags-polyps-2.jpeg,720,469,1.535181236673774,JPEG,95.57421875
test,Benign_tumors,pilar-cyst-37.jpeg,720,473,1.522198731501057,JPEG,126.2060546875
test,Benign_tumors,chondrodermatitis-nodularis-33.jpeg,720,472,1.5254237288135593,JPEG,66.1123046875
test,Benign_tumors,epidermal-nevus-59.jpeg,720,472,1.5254237288135593,JPEG,72.4091796875
test,Benign_tumors,epidermal-cyst-110.jpeg,720,472,1.5254237288135593,JPEG,92.6923828125
test,Benign_tumors,nevus-sebaceous-9.jpeg,720,474,1.518987341772152,JPEG,166.9619140625
test,Benign_tumors,nevus-sebaceous-37.jpeg,720,464,1.5517241379310345,JPEG,141.451171875
test,Benign_tumors,keratoacanthoma-167.jpeg,720,472,1.5254237288135593,JPEG,97.65625
test,Benign_tumors,porokeratosis-17.jpeg,720,477,1.509433962264151,JPEG,141.2353515625
test,Benign_tumors,epidermal-cyst-145.jpeg,480,720,0.6666666666666666,JPEG,113.083984375
test,Benign_tumors,cylindroma-7.jpeg,720,484,1.487603305785124,JPEG,91.9345703125
test,Benign_tumors,neurofibromas-11.jpeg,720,479,1.5031315240083507,JPEG,80.0234375
test,Benign_tumors,nevus-sebaceous-52.jpeg,720,480,1.5,JPEG,120.515625
test,Benign_tumors,skin-tags-polyps-44.jpeg,720,604,1.1920529801324504,JPEG,124.484375
test,Benign_tumors,dermatofibroma-103.jpeg,720,480,1.5,JPEG,79.7724609375
test,Benign_tumors,skin-tags-polyps-88.jpeg,720,464,1.5517241379310345,JPEG,97.66015625
test,Benign_tumors,calcifying-epithelioma-7.jpeg,720,487,1.4784394250513346,JPEG,109.2216796875
test,Benign_tumors,dermatofibroma-13.jpeg,720,475,1.5157894736842106,JPEG,73.6220703125
test,Benign_tumors,dermatosis-papulosa-nigra-3.jpeg,720,482,1.4937759336099585,JPEG,66.3251953125
test,Benign_tumors,syringoma-43.jpeg,720,464,1.5517241379310345,JPEG,95.40234375
test,Benign_tumors,20EpidermCystRuptured1.jpeg,720,472,1.5254237288135593,JPEG,82.7451171875
test,Benign_tumors,nevus-sebaceous-60.jpeg,720,475,1.5157894736842106,JPEG,164.041015625
test,Benign_tumors,pilar-cyst-17.jpeg,472,720,0.6555555555555556,JPEG,130.6591796875
test,Benign_tumors,syringoma-37.jpeg,720,480,1.5,JPEG,87.1376953125
test,Benign_tumors,porokeratosis-14.jpeg,720,484,1.487603305785124,JPEG,102.134765625
test,Benign_tumors,porokeratosis-3.jpeg,487,720,0.6763888888888889,JPEG,68.9873046875
test,Benign_tumors,keloids-14.jpeg,496,720,0.6888888888888889,JPEG,58.3662109375
test,Benign_tumors,fibromatosis-progressive-1.jpeg,720,535,1.3457943925233644,JPEG,118.4931640625
test,Benign_tumors,granular-cell-tumor-1.jpeg,720,496,1.4516129032258065,JPEG,102.2548828125
test,Benign_tumors,pseudo-cyst-auricle-1.jpeg,608,720,0.8444444444444444,JPEG,127.50390625
test,Benign_tumors,dermatofibroma-78.jpeg,480,720,0.6666666666666666,JPEG,78.390625
test,Benign_tumors,chondrodermatitis-nodularis-19.jpeg,480,720,0.6666666666666666,JPEG,69.5634765625
test,Benign_tumors,sebaceous-hyperplasia-66.jpeg,720,472,1.5254237288135593,JPEG,122.9287109375
test,Benign_tumors,keratoacanthoma-141.jpeg,720,472,1.5254237288135593,JPEG,118.11328125
test,Benign_tumors,keratoacanthoma-87.jpeg,720,472,1.5254237288135593,JPEG,98.31640625
test,Benign_tumors,epidermal-nevus-63.jpeg,486,720,0.675,JPEG,79.109375
test,Benign_tumors,keratoacanthoma-106.jpeg,720,472,1.5254237288135593,JPEG,83.43359375
test,Benign_tumors,keratoacanthoma-155.jpeg,720,472,1.5254237288135593,JPEG,88.1796875
test,Benign_tumors,neurofibromas-6.jpeg,466,569,0.8189806678383128,JPEG,64.1826171875
test,Benign_tumors,keratoacanthoma-109.jpeg,720,472,1.5254237288135593,JPEG,81.7470703125
test,Benign_tumors,dermatofibroma-58.jpeg,720,472,1.5254237288135593,JPEG,91.7890625
test,Benign_tumors,connective-tissue-nevus-1.jpeg,481,720,0.6680555555555555,JPEG,76.6748046875
test,Benign_tumors,porokeratosis-41.jpeg,720,480,1.5,JPEG,101.07421875
test,Benign_tumors,epidermal-cyst-106.jpeg,720,472,1.5254237288135593,JPEG,117.5791015625
test,Bullous,images55.jpeg,259,194,1.3350515463917525,JPEG,5.7939453125
test,Bullous,images289.jpeg,223,226,0.9867256637168141,JPEG,5.232421875
test,Bullous,bullous-pemphigoid-33.jpeg,720,480,1.5,JPEG,84.1083984375
test,Bullous,p1861-f4.jpeg,250,297,0.8417508417508418,JPEG,25.630859375
test,Bullous,bullous-pemphigoid-97.jpeg,720,587,1.2265758091993186,JPEG,115.9228515625
test,Bullous,dermatitis-herpetiformis-56.jpeg,495,720,0.6875,JPEG,97.396484375
test,Bullous,dermatitis-herpetiformis-35.jpeg,720,476,1.5126050420168067,JPEG,83.0771484375
test,Bullous,images294.jpeg,259,194,1.3350515463917525,JPEG,5.4375
test,Bullous,images397.jpeg,258,195,1.323076923076923,JPEG,2.7529296875
test,Bullous,bullous-pemphigoid-104.jpeg,474,720,0.6583333333333333,JPEG,106.357421875
test,Bullous,epidermolysis-bullosa-39.jpeg,508,720,0.7055555555555556,JPEG,69.71484375
test,Bullous,images67.jpeg,190,265,0.7169811320754716,JPEG,6.6728515625
test,Bullous,diabetic-bullae-10.jpeg,480,720,0.6666666666666666,JPEG,86.9404296875
test,Bullous,diabetic-bullae-13.jpeg,720,645,1.1162790697674418,JPEG,166.587890625
test,Bullous,BP-pre_3_2615addf7111d83624b7a7a5f3466fb3.jpeg,300,300,1.0,JPEG,14.3193359375
test,Bullous,epidermolysis-bullosa-41.jpeg,501,720,0.6958333333333333,JPEG,68.9658203125
test,Bullous,bullous-pemphigoid-31.jpeg,720,480,1.5,JPEG,129.3486328125
test,Bullous,bullous-pemphigoid-34.jpeg,720,480,1.5,JPEG,104.1884765625
test,Bullous,bullous-pemphigoid-41.jpeg,464,720,0.6444444444444445,JPEG,83.2265625
test,Bullous,dermatitis-herpetiformis-58.jpeg,500,720,0.6944444444444444,JPEG,61.359375
test,Bullous,bullous-pemphigoid-21.jpeg,480,720,0.6666666666666666,JPEG,83.2158203125
test,Bullous,bullous-pemphigoid-78.jpeg,720,500,1.44,JPEG,109.3193359375
test,Bullous,bullous-pemphigoid-32.jpeg,480,720,0.6666666666666666,JPEG,99.4453125
test,Bullous,images360.jpeg,259,194,1.3350515463917525,JPEG,7.3681640625
test,Bullous,diabetic-bullae-9.jpeg,480,720,0.6666666666666666,JPEG,83.29296875
test,Bullous,images81.jpeg,271,186,1.456989247311828,JPEG,7.376953125
test,Bullous,images.jpeg,258,195,1.323076923076923,JPEG,3.2451171875
test,Bullous,images376.jpeg,258,195,1.323076923076923,JPEG,3.0703125
test,Bullous,images183.jpeg,240,210,1.1428571428571428,JPEG,4.5087890625
test,Bullous,dermatitis-herpetiformis-98.jpeg,720,477,1.509433962264151,JPEG,86.1083984375
test,Bullous,epidermolysis-bullosa-6.jpeg,720,472,1.5254237288135593,JPEG,98.451171875
test,Bullous,images2.jpeg,220,165,1.3333333333333333,JPEG,6.6015625
test,Bullous,dermatitis-herpetiformis-49.jpeg,720,472,1.5254237288135593,JPEG,89.1650390625
test,Bullous,648x364_Pemphigoid.jpeg,648,364,1.7802197802197801,JPEG,66.1005859375
test,Bullous,bullous-pemphigoid-52.jpeg,478,720,0.6638888888888889,JPEG,66.287109375
test,Bullous,images241.jpeg,275,183,1.5027322404371584,JPEG,4.6611328125
test,Bullous,dermatitis-herpetiformis-16.jpeg,720,464,1.5517241379310345,JPEG,89.486328125
test,Bullous,bullous-pemphigoid-85.jpeg,720,483,1.4906832298136645,JPEG,100.1533203125
test,Bullous,images137.jpeg,275,183,1.5027322404371584,JPEG,7.6708984375
test,Bullous,bullous-pemphigoid-57.jpeg,720,688,1.0465116279069768,JPEG,120.404296875
test,Bullous,image17.jpeg,189,266,0.7105263157894737,JPEG,7.9580078125
test,Bullous,image4.jpeg,100,100,1.0,JPEG,1.9501953125
test,Bullous,images130.jpeg,275,183,1.5027322404371584,JPEG,3.3798828125
test,Bullous,images45.jpeg,275,183,1.5027322404371584,JPEG,4.8134765625
test,Bullous,bullous-pemphigoid-16.jpeg,480,720,0.6666666666666666,JPEG,96.4365234375
test,Bullous,images246.jpeg,243,208,1.1682692307692308,JPEG,3.6650390625
test,Bullous,images125.jpeg,336,150,2.24,JPEG,7.9248046875
test,Bullous,bullous-pemphigoid-50.jpeg,720,490,1.469387755102041,JPEG,81.0859375
test,Bullous,bullous-pemphigoid-74.jpeg,720,458,1.5720524017467248,JPEG,94.1484375
test,Bullous,images112.jpeg,275,183,1.5027322404371584,JPEG,2.4111328125
test,Candidiasis,candidiasis-large-skin-folds-86.jpeg,720,468,1.5384615384615385,JPEG,80.5
test,Candidiasis,13candidaGranuloma9653-GP3.jpeg,720,464,1.5517241379310345,JPEG,109.7001953125
test,Candidiasis,candida-penis-27.jpeg,720,493,1.460446247464503,JPEG,93.056640625
test,Candidiasis,candidiasis-large-skin-folds-128.jpeg,720,478,1.506276150627615,JPEG,94.3203125
test,Candidiasis,candidiasis-large-skin-folds-168.jpeg,468,720,0.65,JPEG,84.263671875
test,Candidiasis,candidiasis-large-skin-folds-18.jpeg,720,472,1.5254237288135593,JPEG,108.8671875
test,Candidiasis,candidiasis-mouth-12.jpeg,483,720,0.6708333333333333,JPEG,96.109375
test,Candidiasis,candidiasis-large-skin-folds-137.jpeg,720,477,1.509433962264151,JPEG,101.3134765625
test,Candidiasis,1308__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,18.091796875
test,Candidiasis,candidiasis-diaper-7.jpeg,720,472,1.5254237288135593,JPEG,64.818359375
test,Candidiasis,candida-penis-50.jpeg,483,720,0.6708333333333333,JPEG,65.6923828125
test,Candidiasis,candidiasis-large-skin-folds-153.jpeg,720,471,1.5286624203821657,JPEG,117.0322265625
test,Candidiasis,1282-big__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.2587890625
test,Candidiasis,candidiasis-large-skin-folds-169.jpeg,720,504,1.4285714285714286,JPEG,94.9521484375
test,Candidiasis,candidiasis-large-skin-folds-172.jpeg,720,466,1.5450643776824033,JPEG,115.7939453125
test,Candidiasis,candidiasis-vaginal-2.jpeg,720,472,1.5254237288135593,JPEG,114.4306640625
test,Candidiasis,candidiasis-large-skin-folds-154.jpeg,720,474,1.518987341772152,JPEG,106.994140625
test,Candidiasis,candidiasis-mouth-5.jpeg,720,474,1.518987341772152,JPEG,82.201171875
test,Candidiasis,candida-penis-3.jpeg,720,472,1.5254237288135593,JPEG,90.837890625
test,Candidiasis,candidiasis-mouth-1.jpeg,720,599,1.2020033388981637,JPEG,117.4384765625
